Date,DailyCases,TotalCases,DailyDeath,TotalDeath,DailyRecovery,TotalRecovery,ActiveCases,DailyTests,TotalTests,Vaccines_1
02-04-2021,     1185,   67854,  2,      620,    234,    57559,      9675,       4136,       4136    +   3758    +   3651    +   3247    +   3320    +   3215    +   2800    +   2982    +   2893    +   2689    +   2659    +   2576    +   2591    +   2017    +   2913    +   2458    +   2792    +   2130    +   2166    +   2271    +   2258    +   2464    +   2220    +   1939    +  1743 +   1701    +   1694    +   1961    +   2001    +   2048    +   373467  ,   12886
03-04-2021,     953,    68807,  8,      628,    240,    57799,      10380,      3133,       3133    +   4136    +   3758    +   3651    +   3247    +   3320    +   3215    +   2800    +   2982    +   2893    +   2689    +   2659    +   2576    +   2591    +   2017    +   2913    +   2458    +   2792    +   2130    +   2166    +   2271    +   2258    +   2464    +   2220    +   1939    +  1743 +   1701    +   1694    +   1961    +   2001    +   2048    +   373467  ,   12886
04-04-2021,     1628,   70435,  2,      630,    272,    58071,      11734,      3728,       3728    +   3133    +   4136    +   3758    +   3651    +   3247    +   3320    +   3215    +   2800    +   2982    +   2893    +   2689    +   2659    +   2576    +   2591    +   2017    +   2913    +   2458    +   2792    +   2130    +   2166    +   2271    +   2258    +   2464    +   2220    +   1939    +  1743 +   1701    +   1694    +   1961    +   2001    +   2048    +   373467  ,   12886
05-04-2021,     1561,   71996,  2,      632,    260,    58331,      13033,      4462,       4462    +   3728    +   3133    +   4136    +   3758    +   3651    +   3247    +   3320    +   3215    +   2800    +   2982    +   2893    +   2689    +   2659    +   2576    +   2591    +   2017    +   2913    +   2458    +   2792    +   2130    +   2166    +   2271    +   2258    +   2464    +   2220    +   1939    +  1743 +   1701    +   1694    +   1961    +   2001    +   2048    +   373467  ,   12886
06-04-2021,     1463,   73459,  4,      636,    412,    58743,      14080,      3921,       3921    +   4462    +   3728    +   3133    +   4136    +   3758    +   3651    +   3247    +   3320    +   3215    +   2800    +   2982    +   2893    +   2689    +   2659    +   2576    +   2591    +   2017    +   2913    +   2458    +   2792    +   2130    +   2166    +   2271    +   2258    +   2464    +   2220    +   1939    +  1743 +   1701    +   1694    +   1961    +   2001    +   2048    +   373467  ,   12886
07-04-2021,     1916,   75375,  6,      642,    515,    59258,      15475,      4982,       4982    +   3921    +   4462    +   3728    +   3133    +   4136    +   3758    +   3651    +   3247    +   3320    +   3215    +   2800    +   2982    +   2893    +   2689    +   2659    +   2576    +   2591    +   2017    +   2913    +   2458    +   2792    +   2130    +   2166    +   2271    +   2258    +   2464    +   2220    +   1939    +  1743 +   1701    +   1694    +   1961    +   2001    +   2048    +   373467  ,   12886
08-04-2021,     1932,   77307,  8,      650,    554,    59812,      16845,      5609,       5609    +   4982    +   3921    +   4462    +   3728    +   3133    +   4136    +   3758    +   3651    +   3247    +   3320    +   3215    +   2800    +   2982    +   2893    +   2689    +   2659    +   2576    +   2591    +   2017    +   2913    +   2458    +   2792    +   2130    +   2166    +   2271    +   2258    +   2464    +   2220    +   1939    +  1743 +   1701    +   1694    +   1961    +   2001    +   2048    +   373467  ,   12886
09-04-2021,     1673,   78980,  11,     661,    592,    60404,      17915,      3400,       3400    +   5609    +   4982    +   3921    +   4462    +   3728    +   3133    +   4136    +   3758    +   3651    +   3247    +   3320    +   3215    +   2800    +   2982    +   2893    +   2689    +   2659    +   2576    +   2591    +   2017    +   2913    +   2458    +   2792    +   2130    +   2166    +   2271    +   2258    +   2464    +   2220    +   1939    +  1743 +   1701    +   1694    +   1961    +   2001    +   2048    +   373467  ,   12886
10-04-2021,     1064,   80044,  10,     671,    600,    61004,      18369,      3064,       3064    +   3400    +   5609    +   4982    +   3921    +   4462    +   3728    +   3133    +   4136    +   3758    +   3651    +   3247    +   3320    +   3215    +   2800    +   2982    +   2893    +   2689    +   2659    +   2576    +   2591    +   2017    +   2913    +   2458    +   2792    +   2130    +   2166    +   2271    +   2258    +   2464    +   2220    +   1939    +  1743 +   1701    +   1694    +   1961    +   2001    +   2048    +   373467  ,   12886
11-04-2021,     1479,   81523,  6,      677,    712,    61716,      19130,      3849,       3849    +   3064    +   3400    +   5609    +   4982    +   3921    +   4462    +   3728    +   3133    +   4136    +   3758    +   3651    +   3247    +   3320    +   3215    +   2800    +   2982    +   2893    +   2689    +   2659    +   2576    +   2591    +   2017    +   2913    +   2458    +   2792    +   2130    +   2166    +   2271    +   2258    +   2464    +   2220    +   1939    +  1743 +   1701    +   1694    +   1961    +   2001    +   2048    +   373467  ,   12886
12-04-2021,     1764,   83287,  17,     694,    820,    62536,      20057,      4700,       4700    +   3849    +   3064    +   3400    +   5609    +   4982    +   3921    +   4462    +   3728    +   3133    +   4136    +   3758    +   3651    +   3247    +   3320    +   3215    +   2800    +   2982    +   2893    +   2689    +   2659    +   2576    +   2591    +   2017    +   2913    +   2458    +   2792    +   2130    +   2166    +   2271    +   2258    +   2464    +   2220    +   1939    +  1743 +   1701    +   1694    +   1961    +   2001    +   2048    +   373467  ,   12886
13-04-2021,     1292,   84579,  8,      702,    857,    63393,      20484,      3919,       3919    +   4700    +   3849    +   3064    +   3400    +   5609    +   4982    +   3921    +   4462    +   3728    +   3133    +   4136    +   3758    +   3651    +   3247    +   3320    +   3215    +   2800    +   2982    +   2893    +   2689    +   2659    +   2576    +   2591    +   2017    +   2913    +   2458    +   2792    +   2130    +   2166    +   2271    +   2258    +   2464    +   2220    +   1939    +  1743 +   1701    +   1694    +   1961    +   2001    +   2048    +   373467  ,   12886
